EmpID,FirstName,LastName,StartDate,ExitDate,Title,Supervisor,ADEmail,BusinessUnit,EmployeeStatus,EmployeeType,PayZone,EmployeeClassificationType,TerminationType,TerminationDescription,DepartmentType,Division,DOB,State,JobFunctionDescription,LocationCode,RaceDesc,MaritalDesc,Performance Score,Current Employee Rating,Survey Date,Engagement Score,Satisfaction Score,Work-Life Balance Score,Total Training Cost,Seniority_Years,Normalized_Training_Cost,Gender_Male 
2636,Gwendolyn,Hogan,2018-09-13,2020-11-04 00:00:00,Area Sales Manager,Jason Hayes,Gwendolyn.Hogan@Bilearner.Com,Pyz,Active,Full-Time,Zone B,Temporary,Resignation,Almost Across Fly Recent Go.,Sales,General - Eng,1970-11-20,Ma,Technician,12113,Asian,Married,Fully Meets,4.5,20-12-2022,5,3,3,483.54,7.6796714579055445,0.4261442556643294,True
2637,Kaia,Hernandez,2022-11-16,Desconocido,Area Sales Manager,Troy Bennett,Kaia.Hernandez@Bilearner.Com,Wbl,Active,Contract,Zone A,Temporary,Unk,Nan,Sales,Project Management - Con,1967-10-04,Ma,Supervisor,39143,Asian,Divorced,Fully Meets,4.5,27-06-2023,2,2,2,709.79,3.5044490075290895,0.67755269854322,True
2638,Mathias,Tran,2021-11-20,2023-03-17 00:00:00,Area Sales Manager,Michelle Guzman,Mathias.Tran@Bilearner.Com,Nel,Active,Contract,Zone B,Full-Time,Voluntary,Matter Fight Attention This Strategy.,Sales,Catv,1957-01-10,Az,Supervisor,16470,Asian,Divorced,Fully Meets,2.0,28-04-2023,1,2,2,152.85,4.492813141683778,0.0586823419599302,True
2639,Simeon,Roy,2020-09-29,Desconocido,Area Sales Manager,Sandra Young,Simeon.Roy@Bilearner.Com,Pl,Active,Part-Time,Zone C,Temporary,Unk,Nan,Sales,Project Management - Con,1975-09-22,Az,Manager,56991,Asian,Married,Fully Meets,2.0,31-01-2023,1,3,3,977.29,5.634496919917864,0.9747980398475437,True
2640,Magdalena,Whitehead,2021-08-28,2022-09-06 00:00:00,Area Sales Manager,Jacob Perez,Magdalena.Whitehead@Bilearner.Com,Bpc,Active,Contract,Zone B,Full-Time,Voluntary,Company Set Policy Drop Become Single.,Sales,Wireline Construction,1962-11-06,Az,Foreman,9642,Black,Single,Fully Meets,4.0,17-07-2023,1,5,2,237.14,4.722792607802875,0.15234518240307574,True
2641,Gwendolyn,Mccall,2021-04-28,2022-03-22 00:00:00,Area Sales Manager,Lisa Dyer,Gwendolyn.Mccall@Bilearner.Com,Ccdr,Active,Full-Time,Zone A,Full-Time,Voluntary,Politics Suggest Company Trade Treat Region.,Sales,Aerial,1975-07-20,Az,Groundman,23897,Asian,Married,Fully Meets,2.0,25-11-2022,2,3,5,637.84,5.0568104038329915,0.5976020357138889,True
2642,Demarion,Harrington,2022-06-15,2023-05-05 00:00:00,Area Sales Manager,Rebecca Taylor Dvm,Demarion.Harrington@Bilearner.Com,Svg,Active,Full-Time,Zone C,Full-Time,Voluntary,Significant Color Always Require Evening.,Sales,Field Operations,1951-06-13,Al,Laborer,65470,Asian,Divorced,Fully Meets,4.0,09-12-2022,2,3,1,889.73,3.9260780287474333,0.8775015834564911,True
2643,Katelyn,Brown,2022-04-15,2022-10-10 00:00:00,Area Sales Manager,Deborah Stephens,Katelyn.Brown@Bilearner.Com,Ew,Active,Full-Time,Zone A,Temporary,Voluntary,Likely Debate Ever College Strategy Way Can.,Sales,Wireline Construction,1966-12-24,Tn,Clerical,60277,Black,Divorced,Fully Meets,4.5,01-05-2023,4,3,5,357.94,4.093086926762491,0.2865778449434956,True
2644,Miranda,Keith,2020-07-19,2021-04-10 00:00:00,Area Sales Manager,Patrick Lopez,Miranda.Keith@Bilearner.Com,Msc,Active,Full-Time,Zone C,Part-Time,Involuntary,Within Rise Suggest War Check Happy Whom.,Sales,Aerial,1999-01-23,Tn,Lineman,25859,Other,Single,Fully Meets,4.5,22-11-2022,4,1,2,150.96,5.831622176591376,0.05658217861389219,True
2645,Breanna,Kerr,2020-07-02,Desconocido,Area Sales Manager,Nicholas Martinez,Breanna.Kerr@Bilearner.Com,Tns,Active,Contract,Zone C,Temporary,Unk,Nan,Sales,Wireline Construction,1947-06-27,Tn,Manager,22815,Asian,Married,Fully Meets,4.0,25-10-2022,4,3,5,933.2,5.878165639972622,0.9258053404153657,True
2646,Saniya,Ho,2019-08-04,Desconocido,Area Sales Manager,Cathy Whitehead,Saniya.Ho@Bilearner.Com,Pyz,Active,Contract,Zone A,Part-Time,Unk,Nan,Sales,Project Management - Con,2001-06-17,Id,Manager,87653,Black,Widowed,Fully Meets,1.0,14-12-2022,4,2,2,378.6,6.789869952087611,0.30953518607002767,True
2647,Rylan,Key,2019-01-09,Desconocido,Area Sales Manager,Lisa Johnson,Rylan.Key@Bilearner.Com,Wbl,Active,Contract,Zone A,Temporary,Unk,Nan,Sales,Project Management - Con,1950-11-03,Id,Coordinator,33659,Hispanic,Single,Fully Meets,4.5,23-08-2022,5,5,3,162.93,7.356605065023956,0.06988321313879968,True
2648,Nathaly,Stevens,2022-10-01,Desconocido,Area Sales Manager,William Fernandez,Nathaly.Stevens@Bilearner.Com,Nel,Active,Part-Time,Zone A,Part-Time,Unk,Nan,Sales,Fielders,1994-07-05,Id,Engineer,92454,Other,Married,Fully Meets,2.0,22-04-2023,4,2,1,294.91,3.6303901437371664,0.21653906414943383,True
2649,Maximus,Delgado,2020-09-28,2023-06-02 00:00:00,Area Sales Manager,Leslie Scott,Maximus.Delgado@Bilearner.Com,Pl,Active,Part-Time,Zone A,Full-Time,Retirement,Appear Reality Artist There Understand.,Sales,Project Management - Con,1973-03-21,Ny,Coordinator,59871,White,Widowed,Fully Meets,4.0,26-12-2022,4,4,1,836.76,5.637234770704997,0.818641449890547,False
2650,Karley,Long,2018-11-15,Desconocido,Administrative Assistant,Vanessa Donaldson Dvm,Karley.Long@Bilearner.Com,Bpc,Active,Part-Time,Zone B,Full-Time,Unk,Nan,Sales,Project Management - Con,1964-08-15,Wa,Project Manager,28100,Black,Single,Fully Meets,1.0,24-03-2023,1,1,1,136.23,7.507186858316222,0.04021423888524661,False
2651,Demarcus,Frazier,2020-11-24,Desconocido,Administrative Assistant,Steven Saunders,Demarcus.Frazier@Bilearner.Com,Ccdr,Active,Contract,Zone C,Full-Time,Unk,Nan,Sales,Project Management - Con,1992-03-02,Wa,Coordinator,30181,Hispanic,Divorced,Fully Meets,2.0,31-05-2023,1,3,2,236.69,5.4811772758384665,0.15184514351116193,False
2652,Fernando,Richard,2023-07-09,2023-07-14 00:00:00,Administrative Assistant,Virginia Smith,Fernando.Richard@Bilearner.Com,Svg,Active,Contract,Zone C,Temporary,Voluntary,Continue Personal Federal Another.,Sales,General - Sga,1954-03-08,Ma,Manager,15228,Other,Widowed,Fully Meets,4.0,11-11-2022,1,4,2,424.44,2.861054072553046,0.36047248119298164,False
2653,Keon,Gonzalez,2023-04-20,2023-05-08 00:00:00,Area Sales Manager,Brett Vargas,Keon.Gonzalez@Bilearner.Com,Pyz,Active,Full-Time,Zone C,Part-Time,Retirement,Garden Player Quickly Body Science.,Sales,Wireline Construction,1944-04-21,Ma,Operator,25594,White,Widowed,Fully Meets,1.0,23-02-2023,4,5,3,139.71,3.080082135523614,0.044081206316046805,True
2654,Lauryn,Anthony,2019-08-22,2020-01-07 00:00:00,Area Sales Manager,Mark Hernandez,Lauryn.Anthony@Bilearner.Com,Wbl,Active,Full-Time,Zone C,Temporary,Resignation,Stay Herself Cultural Pass Large.,Sales,General - Con,1955-07-09,Ma,Operator,97492,Black,Divorced,Fully Meets,4.0,07-03-2023,4,1,3,428.13,6.740588637919234,0.3645728001066749,True
2655,Amanda,Allison,2022-08-02,2023-04-07 00:00:00,Area Sales Manager,John Wright,Amanda.Allison@Bilearner.Com,Nel,Active,Contract,Zone A,Part-Time,Voluntary,Mother Fine Late Simply Close Material Yeah.,Sales,General - Con,1964-11-08,Az,Manager,48881,Black,Divorced,Fully Meets,2.0,29-08-2022,2,5,5,972.66,3.7946611909650922,0.9696531952485192,True
2656,Urijah,Houston,2018-10-31,2020-01-23 00:00:00,Area Sales Manager,Tony Moore,Urijah.Houston@Bilearner.Com,Pl,Active,Part-Time,Zone B,Part-Time,Voluntary,Detail See Down Common Great On Especially.,Sales,Aerial,1957-02-10,Az,Splicer,71509,Hispanic,Single,Fully Meets,4.0,15-03-2023,5,4,3,877.57,7.5482546201232035,0.8639894213994422,True
2657,Trace,Brandt,2021-11-23,2022-07-20 00:00:00,Area Sales Manager,Jeffrey Hodge,Trace.Brandt@Bilearner.Com,Bpc,Active,Contract,Zone B,Temporary,Voluntary,Decision Decade Approach.,Sales,Isp,1995-06-06,Az,Manager,27097,White,Widowed,Fully Meets,2.0,04-03-2023,4,3,3,751.13,4.484599589322382,0.7234896047470358,True
2658,Yuliana,Levine,2023-07-01,2023-07-21 00:00:00,Area Sales Manager,Emily Simmons,Yuliana.Levine@Bilearner.Com,Ccdr,Active,Full-Time,Zone A,Temporary,Involuntary,Heart Certainly Computer Beat Where Pull.,Sales,Engineers,1960-03-28,Az,Technician,74016,Black,Married,Fully Meets,2.0,22-10-2022,3,1,1,471.89,2.8829568788501025,0.4131988043514495,True
2659,Bailey,Hays,2022-07-18,Desconocido,Area Sales Manager,Jessica Gomez,Bailey.Hays@Bilearner.Com,Svg,Active,Part-Time,Zone B,Temporary,Unk,Nan,Sales,General - Con,1990-07-13,Al,Administrative,71519,Black,Single,Fully Meets,2.0,22-05-2023,5,3,2,957.63,3.8357289527720737,0.9529518962585979,True
2660,Sanaa,Valenzuela,2019-08-09,Desconocido,Area Sales Manager,Cheryl Moody,Sanaa.Valenzuela@Bilearner.Com,Ew,Active,Part-Time,Zone C,Part-Time,Unk,Nan,Sales,Shop (Fleet),1959-10-27,Tn,Mechanic,33045,Asian,Divorced,Fully Meets,4.0,23-08-2022,5,1,1,788.33,6.776180698151951,0.7648261531452447,True
2661,Avah,Hayes,2021-07-06,Desconocido,Area Sales Manager,Patrick Coleman,Avah.Hayes@Bilearner.Com,Msc,Active,Part-Time,Zone A,Temporary,Unk,Nan,Sales,Engineers,1970-08-11,Tn,Administrative,65089,Black,Married,Fully Meets,2.0,25-02-2023,3,3,2,220.32,4.867898699520876,0.13365483982087492,True
2662,Cody,Bates,2021-02-02,Desconocido,Area Sales Manager,Brittney Young,Cody.Bates@Bilearner.Com,Tns,Active,Contract,Zone A,Part-Time,Unk,Nan,Sales,General - Con,1945-09-12,Id,Foreman,94177,Asian,Single,Fully Meets,2.0,08-07-2023,4,1,1,406.1,5.28952772073922,0.3400931183536497,True
2663,Eli,Grant,2023-01-06,2023-04-25 00:00:00,Area Sales Manager,Ryan Ward,Eli.Grant@Bilearner.Com,Pyz,Active,Part-Time,Zone B,Part-Time,Resignation,Party Employee Page Half Young Budget.,Sales,Splicing,1971-07-21,Id,Technician,51278,Hispanic,Divorced,Fully Meets,4.5,07-08-2022,3,4,1,819.64,3.3648186173853527,0.7996177480470703,True
2664,Felipe,Rollins,2021-11-13,Desconocido,Area Sales Manager,Rose Cunningham,Felipe.Rollins@Bilearner.Com,Wbl,Active,Full-Time,Zone C,Full-Time,Unk,Nan,Sales,Project Management - Con,1961-06-25,Id,Manager,14665,Hispanic,Divorced,Fully Meets,1.0,13-06-2023,5,2,2,355.84,4.511978097193703,0.2842443301145644,True
2665,Abdiel,Good,2020-03-15,Desconocido,Area Sales Manager,Jessica Harrison,Abdiel.Good@Bilearner.Com,Nel,Active,Contract,Zone A,Part-Time,Unk,Nan,Sales,Splicing,1991-07-14,Ny,Splicer,33859,Hispanic,Married,Fully Meets,4.0,05-10-2022,1,5,5,786.38,6.176591375770021,0.7626593179469514,True
2666,Kaylyn,Frye,2018-11-07,2022-01-08 00:00:00,Area Sales Manager,Taylor Lopez,Kaylyn.Frye@Bilearner.Com,Pl,Active,Part-Time,Zone C,Full-Time,Retirement,Audience Run Degree That Your Beyond Cell.,Sales,Yard (Material Handling),1946-01-19,Wa,Runner,91544,Other,Single,Fully Meets,4.0,24-05-2023,5,5,3,460.62,7.529089664613279,0.4006756081028524,False
2667,Marisol,Alvarez,2019-10-03,2021-08-25 00:00:00,Administrative Assistant,Joshua Brown,Marisol.Alvarez@Bilearner.Com,Bpc,Active,Full-Time,Zone B,Part-Time,Retirement,Environment State Tax Sound Stop Group Doctor.,Sales,Billable Consultants,1965-10-08,Wa,Engineer,9760,Other,Widowed,Fully Meets,2.0,28-12-2022,3,2,3,821.39,6.625598904859685,0.8015623437378463,False
2668,Lane,Willis,2022-08-12,2023-04-16 00:00:00,Administrative Assistant,Roger Campbell,Lane.Willis@Bilearner.Com,Ccdr,Active,Contract,Zone C,Part-Time,Resignation,Lot As Card Response Consumer.,Sales,General - Con,1978-11-12,Ma,Technician,94176,Asian,Married,Fully Meets,2.0,28-04-2023,4,4,1,968.31,3.7672826830937716,0.964819485960019,False
2669,Jade,Becker,2018-12-22,Desconocido,Administrative Assistant,Jordan Alexander,Jade.Becker@Bilearner.Com,Svg,Active,Part-Time,Zone C,Full-Time,Unk,Nan,Sales,Field Operations,1952-01-19,Ma,Foreman,46445,Black,Single,Fully Meets,1.0,27-04-2023,4,2,1,912.22,7.405886379192334,0.902492416076806,False
2670,Vincent,Logan,2021-03-27,Desconocido,Area Sales Manager,Alexander Holmes,Vincent.Logan@Bilearner.Com,Pyz,Active,Part-Time,Zone A,Full-Time,Unk,Nan,Sales,Engineers,1994-03-06,Ma,Engineer,54346,Other,Widowed,Fully Meets,1.0,26-06-2023,4,2,1,144.83,5.144421629021219,0.04977053770848844,True
2671,Nasir,Glass,2022-07-18,Desconocido,Area Sales Manager,Andrea Whitaker,Nasir.Glass@Bilearner.Com,Wbl,Active,Part-Time,Zone C,Temporary,Unk,Nan,Sales,Field Operations,1944-06-23,Ma,Coordinator,10712,Asian,Widowed,Fully Meets,4.5,12-02-2023,1,2,5,425.59,3.8357289527720737,0.3617503583612058,True
2672,Quincy,Shannon,2020-04-09,2023-05-06 00:00:00,Area Sales Manager,Carrie Wells,Quincy.Shannon@Bilearner.Com,Nel,Active,Contract,Zone A,Full-Time,Involuntary,Medical Message Face Development Moment Because.,Sales,Fielders,1999-07-23,Az,Engineer,3413,Asian,Married,Fully Meets,1.0,04-06-2023,5,2,2,118.43,6.108145106091718,0.02043492271621126,True
2673,Alena,Walter,2022-01-07,Desconocido,Area Sales Manager,David Figueroa,Alena.Walter@Bilearner.Com,Pl,Active,Full-Time,Zone B,Full-Time,Unk,Nan,Sales,Splicing,1999-07-19,Az,Splicer,80938,Other,Single,Fully Meets,4.0,13-10-2022,5,1,1,281.27,4.361396303901437,0.20138232973675724,True
2674,Clay,Compton,2022-07-15,Desconocido,Area Sales Manager,Kevin Parrish,Clay.Compton@Bilearner.Com,Bpc,Active,Part-Time,Zone A,Part-Time,Unk,Nan,Sales,Fielders,1968-12-16,Az,Engineer,31528,White,Widowed,Fully Meets,1.0,06-11-2022,1,1,4,283.65,3.8439425051334704,0.20402697987621254,True
2675,Kayden,Fernandez,2020-11-29,2022-07-16 00:00:00,Area Sales Manager,Monica Miller,Kayden.Fernandez@Bilearner.Com,Ccdr,Active,Part-Time,Zone C,Part-Time,Resignation,Board Up Meet Away Firm Yet Human Find.,Sales,Engineers,1946-06-07,Al,Engineer,11366,Hispanic,Divorced,Fully Meets,4.5,30-01-2023,2,4,4,475.75,5.467488021902806,0.41748802684653247,True
2676,Bryson,Giles,2019-03-20,2020-09-23 00:00:00,Area Sales Manager,Brandi Collins,Bryson.Giles@Bilearner.Com,Svg,Active,Part-Time,Zone C,Part-Time,Resignation,Memory Theory Thank Past Could.,Sales,Engineers,1972-08-01,Al,Engineer,19248,Asian,Single,Fully Meets,2.0,16-10-2022,4,3,4,188.07,7.1649555099247095,0.09781871923371815,True
2677,Demarcus,Small,2019-03-16,2022-01-08 00:00:00,Area Sales Manager,Jimmy Jones,Demarcus.Small@Bilearner.Com,Ew,Active,Contract,Zone B,Full-Time,Resignation,Who Few Sport Business Various.,Sales,Splicing,1990-10-13,Tn,Director,8371,Hispanic,Divorced,Fully Meets,1.0,29-11-2022,2,1,5,843.69,7.175906913073238,0.8263420488260198,True
2678,Presley,Dodson,2021-05-30,Desconocido,Area Sales Manager,Bruce Roy,Presley.Dodson@Bilearner.Com,Msc,Active,Full-Time,Zone C,Part-Time,Unk,Nan,Sales,Field Operations,1966-05-01,Id,Laborer,90990,White,Single,Fully Meets,4.5,18-07-2023,5,3,3,166.28,4.969199178644764,0.07360572488971363,True
2679,Christine,Giles,2022-11-17,Desconocido,Area Sales Manager,Heather Wright,Christine.Giles@Bilearner.Com,Tns,Active,Contract,Zone A,Part-Time,Unk,Nan,Sales,General - Con,1951-10-20,Id,Foreman,80607,Hispanic,Divorced,Fully Meets,4.5,02-02-2023,4,4,1,119.62,3.5017111567419574,0.021757247785938905,True
2680,Jasmine,Rogers,2020-12-25,2021-10-04 00:00:00,Area Sales Manager,Joseph Rivas,Jasmine.Rogers@Bilearner.Com,Pyz,Active,Contract,Zone A,Full-Time,Involuntary,Smile Most Around.,Sales,Billable Consultants,1948-01-24,Id,Engineer,30228,Black,Single,Fully Meets,2.0,31-08-2022,1,4,4,400.81,5.3963039014373715,0.33421488337981836,True
2681,Jaime,Greer,2020-06-16,2021-08-13 00:00:00,Area Sales Manager,Hannah Rose,Jaime.Greer@Bilearner.Com,Wbl,Active,Part-Time,Zone C,Full-Time,Involuntary,Region Hit Sense National About.,Sales,Field Operations,1984-02-04,Id,Technician,47652,Black,Married,Fully Meets,1.0,22-07-2023,3,3,3,318.38,5.921971252566735,0.24261887035658325,True
2682,Keagan,Hutchinson,2020-07-28,Desconocido,Area Sales Manager,Zachary Ortiz,Keagan.Hutchinson@Bilearner.Com,Nel,Active,Contract,Zone A,Temporary,Unk,Nan,Sales,Field Operations,1976-06-05,Ny,Supervisor,73798,Asian,Widowed,Fully Meets,2.0,02-11-2022,1,2,2,238.12,5.806981519507187,0.1534341559899103,True
2683,Charlize,Ballard,2021-12-31,Desconocido,Area Sales Manager,Kimberly Soto,Charlize.Ballard@Bilearner.Com,Pl,Active,Contract,Zone A,Temporary,Unk,Nan,Sales,General - Con,1952-10-14,Wa,Laborer,86439,Other,Divorced,Fully Meets,4.0,23-12-2022,3,4,2,412.34,4.380561259411362,0.3470269909881879,False
2684,Kendrick,Pollard,2022-02-07,2023-03-02 00:00:00,Administrative Assistant,Nicholas Huang,Kendrick.Pollard@Bilearner.Com,Bpc,Active,Full-Time,Zone C,Part-Time,Retirement,Activity Pay Wall Start Cause.,Sales,General - Sga,1983-10-07,Ma,Manager,60915,White,Widowed,Fully Meets,4.5,14-09-2022,3,4,2,776.58,4.276522929500342,0.7517695820786061,False
2685,Meadow,Reed,2021-11-23,2022-03-29 00:00:00,Administrative Assistant,Joshua Rosales,Meadow.Reed@Bilearner.Com,Ccdr,Active,Full-Time,Zone B,Temporary,Resignation,Statement Would Join Music Great Dark.,Sales,General - Sga,1964-08-08,Ma,Supervisor,9417,Black,Divorced,Fully Meets,2.0,09-07-2023,3,1,1,231.34,4.484599589322382,0.1459002366850755,False
2686,Ryker,Hopkins,2021-08-15,Desconocido,Area Sales Manager,Nicholas Graham,Ryker.Hopkins@Bilearner.Com,Pyz,Active,Contract,Zone C,Part-Time,Unk,Nan,Sales,Project Management - Con,1955-05-09,Ma,Technician,56247,Other,Single,Fully Meets,4.0,23-01-2023,5,3,4,278.7,4.758384668035592,0.19852655206516057,True
2687,Bruno,Ashley,2021-06-21,Desconocido,Area Sales Manager,Christopher Black,Bruno.Ashley@Bilearner.Com,Wbl,Active,Part-Time,Zone A,Full-Time,Unk,Nan,Sales,Engineers,1945-03-16,Az,Engineer,88522,White,Single,Fully Meets,2.0,20-02-2023,4,5,5,272.22,4.908966461327857,0.19132599202160167,True
2688,Luciana,Steele,2021-02-13,Desconocido,Area Sales Manager,Edward Lane,Luciana.Steele@Bilearner.Com,Nel,Active,Contract,Zone B,Full-Time,Unk,Nan,Sales,Engineers,1967-02-09,Az,Engineer,97840,Black,Married,Fully Meets,1.0,21-11-2022,2,3,3,638.6,5.259411362080766,0.5984465458424545,True
2689,Johnathon,Serrano,2020-12-28,Desconocido,Area Sales Manager,David Craig,Johnathon.Serrano@Bilearner.Com,Pl,Active,Part-Time,Zone C,Part-Time,Unk,Nan,Sales,Wireline Construction,1954-05-09,Az,Foreman,72339,Other,Single,Fully Meets,1.0,06-10-2022,2,1,1,812.6,5.388090349075975,0.7917949173824631,True
2690,Joaquin,Cuevas,2022-04-12,2022-09-02 00:00:00,Area Sales Manager,Elizabeth Garrison,Joaquin.Cuevas@Bilearner.Com,Bpc,Active,Part-Time,Zone B,Part-Time,Involuntary,Author Hotel Car Care Special Organization.,Sales,Project Management - Con,1997-04-14,Az,Field Project Manager,28406,Black,Married,Fully Meets,4.0,29-10-2022,1,3,2,134.11,4.101300479123887,0.03785850010556377,True
2691,Soren,Downs,2019-01-02,Desconocido,Area Sales Manager,Taylor Huerta,Soren.Downs@Bilearner.Com,Ccdr,Active,Part-Time,Zone C,Full-Time,Unk,Nan,Sales,General - Sga,1972-11-29,Al,Supervisor,85311,Black,Widowed,Fully Meets,1.0,21-12-2022,4,1,1,934.3,7.3757700205338805,0.9270276577067105,True
2692,Ralph,Stone,2020-08-01,2022-10-01 00:00:00,Area Sales Manager,Denise Adams,Ralph.Stone@Bilearner.Com,Svg,Active,Full-Time,Zone A,Full-Time,Voluntary,Hard Way Effort Wear Physical. Want Between Grow.,Sales,Underground,1997-11-22,Tn,Foreman,97985,White,Widowed,Fully Meets,4.0,04-05-2023,4,5,2,614.11,5.796030116358659,0.571233318146967,True
2693,Malcolm,Rivas,2020-10-14,Desconocido,Area Sales Manager,Ryan Flores,Malcolm.Rivas@Bilearner.Com,Ew,Active,Part-Time,Zone C,Temporary,Unk,Nan,Sales,General - Sga,1987-09-26,Tn,Assistant,52988,White,Married,Fully Meets,4.0,06-11-2022,2,5,2,175.75,5.593429158110883,0.08412876557065549,True
2694,Adam,Beltran,2023-05-26,2023-07-14 00:00:00,Area Sales Manager,Mackenzie Cole,Adam.Beltran@Bilearner.Com,Msc,Active,Full-Time,Zone C,Full-Time,Involuntary,Movie Before Ability. Seem Watch Deal Center.,Sales,Engineers,1980-12-15,Id,Director,16500,Black,Widowed,Fully Meets,4.0,29-12-2022,3,4,4,167.34,2.9815195071868583,0.07478359427955507,True
2695,Isis,Ortega,2021-08-26,2022-11-25 00:00:00,Area Sales Manager,Emily Jones,Isis.Ortega@Bilearner.Com,Tns,Active,Full-Time,Zone A,Temporary,Retirement,Offer Performance Arrive Travel.,Sales,Underground,1960-10-24,Id,Laborer,70237,Other,Married,Fully Meets,2.0,04-12-2022,5,2,3,123.83,4.728268309377139,0.026435389419177037,True
2696,Meadow,Delgado,2022-11-20,2023-02-08 00:00:00,Area Sales Manager,Chelsea Garcia,Meadow.Delgado@Bilearner.Com,Pyz,Active,Contract,Zone A,Temporary,Retirement,Top Seem Police Tree Against.,Sales,Project Management - Con,1953-03-09,Id,Manager,18726,Other,Married,Fully Meets,4.0,13-05-2023,3,1,3,932.48,3.4934976043805612,0.9250052781883036,True
2697,Benjamin,Goodman,2020-02-22,Desconocido,Area Sales Manager,Jacob Simmons,Benjamin.Goodman@Bilearner.Com,Wbl,Active,Full-Time,Zone A,Full-Time,Unk,Nan,Sales,Splicing,1964-02-08,Ny,Laborer,21341,White,Married,Fully Meets,1.0,30-05-2023,1,5,3,714.81,6.236824093086927,0.683130910181903,True
2698,Jaycee,Alexander,2021-04-04,Desconocido,Area Sales Manager,Samuel Phillips,Jaycee.Alexander@Bilearner.Com,Nel,Active,Contract,Zone B,Full-Time,Unk,Nan,Sales,Field Operations,1969-02-01,Ny,Operator,46549,Hispanic,Single,Fully Meets,4.0,24-05-2023,5,4,5,152.78,5.122518822724161,0.058604558132299166,True
2699,Cannon,Gray,2023-08-05,Desconocido,Area Sales Manager,Stephen Burns,Cannon.Gray@Bilearner.Com,Pl,Active,Contract,Zone C,Temporary,Unk,Nan,Sales,Engineers,1985-08-24,Wa,Engineer,8797,Other,Married,Fully Meets,4.5,07-12-2022,1,1,5,717.16,2.7871321013004793,0.6857422243952307,False
2700,Brynn,Kennedy,2023-01-10,2023-08-06 00:00:00,Administrative Assistant,Nicholas White,Brynn.Kennedy@Bilearner.Com,Bpc,Active,Full-Time,Zone B,Temporary,Resignation,Visit You Let Sort Amount Visit.,Sales,Project Management - Con,1992-09-01,Ma,Manager,20560,Other,Single,Fully Meets,4.0,17-01-2023,3,5,1,272.59,3.353867214236824,0.19173713511050852,False
2701,Branden,Ali,2019-04-19,Desconocido,Administrative Assistant,Gregory Hill,Branden.Ali@Bilearner.Com,Ccdr,Active,Contract,Zone A,Full-Time,Unk,Nan,Sales,Field Operations,1959-09-06,Ma,Controller,11623,Black,Married,Fully Meets,4.5,20-07-2023,5,5,3,155.14,7.082819986310746,0.061226984321002716,False
2702,Sophie,Carrillo,2019-10-02,Desconocido,Area Sales Manager,Anna Henry,Sophie.Carrillo@Bilearner.Com,Bpc,Active,Contract,Zone B,Full-Time,Unk,Nan,Sales,Aerial,1962-09-18,Ma,Foreman,80318,Asian,Married,Fully Meets,2.0,12-04-2023,5,1,2,328.74,6.628336755646817,0.2541308768459769,True
2703,Saul,Shaw,2018-11-14,Desconocido,Area Sales Manager,Jennifer Alvarez,Saul.Shaw@Bilearner.Com,Ccdr,Active,Full-Time,Zone A,Part-Time,Unk,Nan,Sales,General - Con,1986-04-07,Az,Laborer,37397,Other,Single,Fully Meets,4.5,27-05-2023,1,5,4,775.58,7.509924709103354,0.7506583845410199,True
2704,Isla,Mcdaniel,2020-01-27,2022-06-19 00:00:00,Area Sales Manager,Ashley Larson,Isla.Mcdaniel@Bilearner.Com,Ew,Active,Part-Time,Zone A,Full-Time,Voluntary,Mention Adult Treatment Old Play.,Sales,Field Operations,1998-07-30,Az,Technician,39020,Black,Widowed,Fully Meets,4.0,14-09-2022,2,4,4,499.97,6.308008213552362,0.44440123120687164,True
2705,Lea,Cantu,2018-11-04,Desconocido,Area Sales Manager,Donna Hurst,Lea.Cantu@Bilearner.Com,Msc,Active,Full-Time,Zone B,Temporary,Unk,Nan,Sales,General - Con,2000-10-24,Az,Supervisor,57908,Hispanic,Divorced,Fully Meets,2.0,08-07-2023,3,2,2,826.31,7.537303216974675,0.8070294356227706,False
2706,Yadiel,Riggs,2018-12-13,2019-01-13 00:00:00,Area Sales Manager,Eric Byrd,Yadiel.Riggs@Bilearner.Com,Nel,Active,Part-Time,Zone A,Part-Time,Involuntary,Can Last Meet Shake Imagine He.,Sales,Field Operations,1975-09-24,Nc,Electrician,39922,Asian,Widowed,Fully Meets,2.0,18-12-2022,3,2,5,258.38,7.430527036276523,0.17594701810140784,True
2707,Annalise,Olsen,2022-11-28,Desconocido,Area Sales Manager,Brianna Johnson,Annalise.Olsen@Bilearner.Com,Pl,Active,Full-Time,Zone B,Part-Time,Unk,Nan,Sales,General - Con,1992-08-20,Al,Foreman,95876,White,Married,Fully Meets,4.0,28-01-2023,1,2,1,412.09,3.4715947980835042,0.3467491916037913,True
2708,Theodore,Castro,2022-06-08,2022-08-07 00:00:00,Area Sales Manager,Savannah Oconnell,Theodore.Castro@Bilearner.Com,Pyz,Active,Full-Time,Zone C,Part-Time,Involuntary,After Draw Carry North Federal Region Recently.,Sales,General - Con,1965-07-31,Tn,Foreman,47846,Asian,Married,Fully Meets,2.0,15-01-2023,1,3,5,294.23,3.9452429842573578,0.21578344982387518,True
